MB_CODE_2021,SA2_CODE_2021,SA2_NAME_2021,POA_CODE_2021,POA_NAME_2021
10098020000,116011303,Blacktown (East) - Kings Park,2148,2148
10098030000,116011303,Blacktown (East) - Kings Park,2148,2148
10098040000,116011303,Blacktown (East) - Kings Park,2148,2148
10098051000,116011303,Blacktown (East) - Kings Park,2148,2148
10098052000,116011303,Blacktown (East) - Kings Park,2148,2148
10098061000,116011303,Blacktown (East) - Kings Park,2148,2148
10098070000,116011303,Blacktown (East) - Kings Park,2148,2148
10098080000,116011303,Blacktown (East) - Kings Park,2148,2148
10098090000,116011303,Blacktown (East) - Kings Park,2148,2148
10098100000,116011303,Blacktown (East) - Kings Park,2148,2148
10098111000,116011303,Blacktown (East) - Kings Park,2148,2148
10098112000,116011303,Blacktown (East) - Kings Park,2148,2148
10098120000,116011303,Blacktown (East) - Kings Park,2148,2148
10098130000,116011303,Blacktown (East) - Kings Park,2148,2148
10098140000,116011303,Blacktown (East) - Kings Park,2148,2148
10098150000,116011303,Blacktown (East) - Kings Park,2148,2148
10098160000,116011303,Blacktown (East) - Kings Park,2148,2148
10098170000,116011303,Blacktown (East) - Kings Park,2148,2148
10098180000,116011303,Blacktown (East) - Kings Park,2148,2148
10098190000,116011303,Blacktown (East) - Kings Park,2148,2148
10098200000,116011303,Blacktown (East) - Kings Park,2148,2148
10098220000,116011303,Blacktown (East) - Kings Park,2148,2148
10098230000,116011303,Blacktown (East) - Kings Park,2148,2148
10098240000,116011303,Blacktown (East) - Kings Park,2148,2148
10098250000,116011303,Blacktown (East) - Kings Park,2148,2148
10098260000,116011303,Blacktown (East) - Kings Park,2148,2148
10098270000,116011303,Blacktown (East) - Kings Park,2148,2148
10098280000,116011303,Blacktown (East) - Kings Park,2148,2148
10098290000,116011303,Blacktown (East) - Kings Park,2148,2148
10098300000,116011307,Lalor Park - Kings Langley,2147,2147
10098330000,116011303,Blacktown (East) - Kings Park,2148,2148
10098340000,116011303,Blacktown (East) - Kings Park,2148,2148
10098360000,116011303,Blacktown (East) - Kings Park,2148,2148
10098371000,116011303,Blacktown (East) - Kings Park,2148,2148
10098383000,116011303,Blacktown (East) - Kings Park,2148,2148
10098401000,116011303,Blacktown (East) - Kings Park,2148,2148
10098402000,116011303,Blacktown (East) - Kings Park,2148,2148
10098430000,116011303,Blacktown (East) - Kings Park,2148,2148
10098450000,116011303,Blacktown (East) - Kings Park,2148,2148
10098470000,116011303,Blacktown (East) - Kings Park,2148,2148
10098480000,116011303,Blacktown (East) - Kings Park,2148,2148
10098491000,116011303,Blacktown (East) - Kings Park,2148,2148
10098492000,116011303,Blacktown (East) - Kings Park,2148,2148
10098493000,116011303,Blacktown (East) - Kings Park,2148,2148
10098513000,116011303,Blacktown (East) - Kings Park,2148,2148
10098530000,116011626,Seven Hills - Prospect,2147,2147
10098541000,116011626,Seven Hills - Prospect,2147,2147
10098542000,116011626,Seven Hills - Prospect,2147,2147
10098543000,116011626,Seven Hills - Prospect,2147,2147
10098550000,116011303,Blacktown (East) - Kings Park,2148,2148
10098560000,116011307,Lalor Park - Kings Langley,2147,2147
10098570000,116011627,Toongabbie - West,2146,2146
10098580000,116011626,Seven Hills - Prospect,2148,2148
10098590000,116011626,Seven Hills - Prospect,2148,2148
10098600000,116011626,Seven Hills - Prospect,2148,2148
10098610000,116011626,Seven Hills - Prospect,2148,2148
10098620000,116011626,Seven Hills - Prospect,2148,2148
10098630000,116011626,Seven Hills - Prospect,2148,2148
10098640000,116011626,Seven Hills - Prospect,2148,2148
10098650000,116011626,Seven Hills - Prospect,2148,2148
10098660000,116011626,Seven Hills - Prospect,2148,2148
10098670000,116011626,Seven Hills - Prospect,2148,2148
10098680000,116011626,Seven Hills - Prospect,2148,2148
10098690000,116011626,Seven Hills - Prospect,2148,2148
10098700000,116011626,Seven Hills - Prospect,2148,2148
10098710000,116011626,Seven Hills - Prospect,2148,2148
10098720000,116011306,Doonside - Woodcroft,2767,2767
10098741000,116011306,Doonside - Woodcroft,2767,2767
10098742000,116011306,Doonside - Woodcroft,2767,2767
10098750000,116011306,Doonside - Woodcroft,2767,2767
10098760000,116011306,Doonside - Woodcroft,2767,2767
10098770000,116011306,Doonside - Woodcroft,2767,2767
10098780000,116011306,Doonside - Woodcroft,2767,2767
10098790000,116011306,Doonside - Woodcroft,2767,2767
10098800000,116011306,Doonside - Woodcroft,2767,2767
10098810000,116011306,Doonside - Woodcroft,2767,2767
10098820000,116011306,Doonside - Woodcroft,2767,2767
10098830000,116011306,Doonside - Woodcroft,2767,2767
10098840000,116011306,Doonside - Woodcroft,2767,2767
10098850000,116011306,Doonside - Woodcroft,2767,2767
10098860000,116011306,Doonside - Woodcroft,2767,2767
10098870000,116011306,Doonside - Woodcroft,2767,2767
10098890000,116011306,Doonside - Woodcroft,2767,2767
10098901000,116011306,Doonside - Woodcroft,2767,2767
10098902000,116011306,Doonside - Woodcroft,2767,2767
10098910000,116011306,Doonside - Woodcroft,2767,2767
10098920000,116011306,Doonside - Woodcroft,2767,2767
10098930000,116011306,Doonside - Woodcroft,2767,2767
10098940000,116011306,Doonside - Woodcroft,2767,2767
10098950000,116011306,Doonside - Woodcroft,2767,2767
10098960000,116011306,Doonside - Woodcroft,2767,2767
10098970000,116011306,Doonside - Woodcroft,2767,2767
10098980000,116011306,Doonside - Woodcroft,2767,2767
10098990000,116011306,Doonside - Woodcroft,2767,2767
10099000000,116011306,Doonside - Woodcroft,2767,2767
10099020000,116011306,Doonside - Woodcroft,2767,2767
10099030000,116011306,Doonside - Woodcroft,2767,2767
10099040000,116011306,Doonside - Woodcroft,2767,2767
10099052000,116011306,Doonside - Woodcroft,2767,2767
10099053000,116011306,Doonside - Woodcroft,2767,2767
10099054000,116011306,Doonside - Woodcroft,2767,2767
10099060000,116011306,Doonside - Woodcroft,2767,2767
10099071000,116011306,Doonside - Woodcroft,2767,2767
10099080000,116011306,Doonside - Woodcroft,2767,2767
10099090000,116011306,Doonside - Woodcroft,2767,2767
10099100000,116011306,Doonside - Woodcroft,2767,2767
10099110000,116011306,Doonside - Woodcroft,2767,2767
10099120000,116011306,Doonside - Woodcroft,2767,2767
10099130000,116011306,Doonside - Woodcroft,2767,2767
10099140000,116011306,Doonside - Woodcroft,2767,2767
10099150000,116011306,Doonside - Woodcroft,2767,2767
10099160000,116011306,Doonside - Woodcroft,2767,2767
10099170000,116011306,Doonside - Woodcroft,2767,2767
10099180000,116011306,Doonside - Woodcroft,2767,2767
10099190000,116011306,Doonside - Woodcroft,2767,2767
10099200000,116011306,Doonside - Woodcroft,2767,2767
10099210000,116011306,Doonside - Woodcroft,2767,2767
10099220000,116011306,Doonside - Woodcroft,2767,2767
10099230000,116011306,Doonside - Woodcroft,2767,2767
10099240000,116011306,Doonside - Woodcroft,2767,2767
10099250000,116011306,Doonside - Woodcroft,2767,2767
10099260000,116011306,Doonside - Woodcroft,2767,2767
10099270000,116011306,Doonside - Woodcroft,2767,2767
10099290000,116011306,Doonside - Woodcroft,2767,2767
10099300000,116011306,Doonside - Woodcroft,2767,2767
10099310000,116011306,Doonside - Woodcroft,2767,2767
10099320000,116011306,Doonside - Woodcroft,2767,2767
10099330000,116011306,Doonside - Woodcroft,2767,2767
10099340000,116011306,Doonside - Woodcroft,2767,2767
10099360000,116011306,Doonside - Woodcroft,2767,2767
10099370000,116011306,Doonside - Woodcroft,2767,2767
10099380000,116011306,Doonside - Woodcroft,2767,2767
10099400000,116011306,Doonside - Woodcroft,2767,2767
10099410000,116011306,Doonside - Woodcroft,2767,2767
10099420000,116011306,Doonside - Woodcroft,2767,2767
10099432000,116011306,Doonside - Woodcroft,2767,2767
10099440000,116011306,Doonside - Woodcroft,2767,2767
10099451000,116011306,Doonside - Woodcroft,2767,2767
10099452000,116011306,Doonside - Woodcroft,2767,2767
10099460000,116011561,Blacktown - West,2148,2148
10099470000,116011561,Blacktown - West,2148,2148
10099480000,116011561,Blacktown - West,2148,2148
10099490000,116011561,Blacktown - West,2148,2148
10099500000,116011561,Blacktown - West,2148,2148
10099510000,116011561,Blacktown - West,2148,2148
10099520000,116011561,Blacktown - West,2148,2148
10099541000,116011561,Blacktown - West,2148,2148
10099542000,116011561,Blacktown - West,2148,2148
10099550000,116011561,Blacktown - West,2148,2148
10099560000,116011561,Blacktown - West,2148,2148
10099570000,116011561,Blacktown - West,2148,2148
10099580000,116011561,Blacktown - West,2148,2148
10099590000,116011561,Blacktown - West,2148,2148
10099610000,116011561,Blacktown - West,2148,2148
10099630000,116011306,Doonside - Woodcroft,2767,2767
10099650000,116011561,Blacktown - West,2148,2148
10099660000,116011561,Blacktown - West,2148,2148
10099670000,116011561,Blacktown - West,2148,2148
10099680000,116011561,Blacktown - West,2148,2148
10099690000,116011561,Blacktown - West,2148,2148
10099710000,116011561,Blacktown - West,2148,2148
10099720000,116011561,Blacktown - West,2148,2148
10099730000,116011561,Blacktown - West,2148,2148
10099752000,116011561,Blacktown - West,2148,2148
10099760000,116011561,Blacktown - West,2148,2148
10099770000,116011561,Blacktown - West,2148,2148
10099790000,116011561,Blacktown - West,2148,2148
10099800000,116011561,Blacktown - West,2148,2148
10099810000,116011561,Blacktown - West,2148,2148
10099820000,116011561,Blacktown - West,2148,2148
10099830000,116011561,Blacktown - West,2148,2148
10099850000,116011561,Blacktown - West,2148,2148
10099860000,116011561,Blacktown - West,2148,2148
10099891000,116011561,Blacktown - West,2148,2148
10099892000,116011561,Blacktown - West,2148,2148
10099900000,116011561,Blacktown - West,2148,2148
10099910000,116011561,Blacktown - West,2148,2148
10099920000,116011561,Blacktown - West,2148,2148
10099930000,116011561,Blacktown - West,2148,2148
10099940000,116011561,Blacktown - West,2148,2148
10099950000,116011561,Blacktown - West,2148,2148
10099960000,116011561,Blacktown - West,2148,2148
10099970000,116011561,Blacktown - West,2148,2148
10099980000,116011561,Blacktown - West,2148,2148
10099990000,116011561,Blacktown - West,2148,2148
10100000000,116011561,Blacktown - West,2148,2148
10100010000,116011561,Blacktown - West,2148,2148
10100020000,116011561,Blacktown - West,2148,2148
10100030000,116011561,Blacktown - West,2148,2148
10100040000,116011561,Blacktown - West,2148,2148
10100050000,116011561,Blacktown - West,2148,2148
10100060000,116011561,Blacktown - West,2148,2148
10100070000,116011561,Blacktown - West,2148,2148
10100081000,116011561,Blacktown - West,2148,2148
10100082000,116011561,Blacktown - West,2148,2148
10100083000,116011561,Blacktown - West,2148,2148
10100090000,116011561,Blacktown - West,2148,2148
10100100000,116011561,Blacktown - West,2148,2148
10100110000,116011561,Blacktown - West,2148,2148
10100120000,116011561,Blacktown - West,2148,2148
10100130000,116011561,Blacktown - West,2148,2148
10100150000,116011561,Blacktown - West,2148,2148
10100161000,116011561,Blacktown - West,2148,2148
10100170000,116011306,Doonside - Woodcroft,2767,2767
10100180000,116011306,Doonside - Woodcroft,2767,2767
10100190000,116011306,Doonside - Woodcroft,2767,2767
10100200000,116011306,Doonside - Woodcroft,2767,2767
10100210000,116011306,Doonside - Woodcroft,2767,2767
10100220000,116011306,Doonside - Woodcroft,2767,2767
10100230000,116011306,Doonside - Woodcroft,2767,2767
10100240000,116011306,Doonside - Woodcroft,2767,2767
10100250000,116011306,Doonside - Woodcroft,2767,2767
10100260000,116011306,Doonside - Woodcroft,2767,2767
10100270000,116011306,Doonside - Woodcroft,2767,2767
10100280000,116011306,Doonside - Woodcroft,2767,2767
10100290000,116011306,Doonside - Woodcroft,2767,2767
10100300000,116011306,Doonside - Woodcroft,2767,2767
10100310000,116011306,Doonside - Woodcroft,2767,2767
10100320000,116011306,Doonside - Woodcroft,2767,2767
10100350000,116011306,Doonside - Woodcroft,2767,2767
10100360000,116011306,Doonside - Woodcroft,2767,2767
10100371000,116011306,Doonside - Woodcroft,2767,2767
10100372000,116011306,Doonside - Woodcroft,2767,2767
10100381000,116011306,Doonside - Woodcroft,2767,2767
10100382000,116011306,Doonside - Woodcroft,2767,2767
10100390000,116011306,Doonside - Woodcroft,2767,2767
10100400000,116011306,Doonside - Woodcroft,2767,2767
10100410000,116011306,Doonside - Woodcroft,2767,2767
10100420000,116011304,Blacktown (North) - Marayong,2148,2148
10100430000,116011306,Doonside - Woodcroft,2767,2767
10100440000,116011306,Doonside - Woodcroft,2767,2767
10100450000,116011306,Doonside - Woodcroft,2767,2767
10100460000,116011306,Doonside - Woodcroft,2767,2767
10100470000,116011306,Doonside - Woodcroft,2767,2767
10100480000,116011306,Doonside - Woodcroft,2767,2767
10100490000,116011306,Doonside - Woodcroft,2767,2767
10100500000,116011306,Doonside - Woodcroft,2767,2767
10100510000,116011306,Doonside - Woodcroft,2767,2767
10100521000,116011306,Doonside - Woodcroft,2767,2767
10100522000,116011306,Doonside - Woodcroft,2767,2767
10100530000,116011306,Doonside - Woodcroft,2767,2767
10100540000,116011306,Doonside - Woodcroft,2767,2767
10100550000,116011304,Blacktown (North) - Marayong,2148,2148
10100560000,116011304,Blacktown (North) - Marayong,2148,2148
10100570000,116011304,Blacktown (North) - Marayong,2148,2148
10100580000,116011304,Blacktown (North) - Marayong,2148,2148
10100590000,116011304,Blacktown (North) - Marayong,2148,2148
10100600000,116011304,Blacktown (North) - Marayong,2148,2148
10100610000,116011304,Blacktown (North) - Marayong,2148,2148
10100620000,116011304,Blacktown (North) - Marayong,2148,2148
10100630000,116011304,Blacktown (North) - Marayong,2148,2148
10100640000,116011304,Blacktown (North) - Marayong,2148,2148
10100650000,116011304,Blacktown (North) - Marayong,2148,2148
10100660000,116011304,Blacktown (North) - Marayong,2148,2148
10100670000,116011304,Blacktown (North) - Marayong,2148,2148
10100680000,116011304,Blacktown (North) - Marayong,2148,2148
10100690000,116011304,Blacktown (North) - Marayong,2148,2148
10100700000,116011304,Blacktown (North) - Marayong,2148,2148
10100710000,116011304,Blacktown (North) - Marayong,2148,2148
10100730000,116011304,Blacktown (North) - Marayong,2148,2148
10100740000,116011304,Blacktown (North) - Marayong,2148,2148
10100750000,116011304,Blacktown (North) - Marayong,2148,2148
10100770000,116011304,Blacktown (North) - Marayong,2148,2148
10100780000,116011303,Blacktown (East) - Kings Park,2148,2148
10100790000,116011303,Blacktown (East) - Kings Park,2148,2148
10100800000,116011303,Blacktown (East) - Kings Park,2148,2148
10100810000,116011303,Blacktown (East) - Kings Park,2148,2148
10100820000,116011303,Blacktown (East) - Kings Park,2148,2148
10100830000,116011303,Blacktown (East) - Kings Park,2148,2148
10100841000,116011303,Blacktown (East) - Kings Park,2148,2148
10100851000,116011303,Blacktown (East) - Kings Park,2148,2148
10100860000,116011303,Blacktown (East) - Kings Park,2148,2148
10100870000,116011303,Blacktown (East) - Kings Park,2148,2148
10100880000,116011303,Blacktown (East) - Kings Park,2148,2148
10100890000,116011303,Blacktown (East) - Kings Park,2148,2148
10100900000,116011303,Blacktown (East) - Kings Park,2148,2148
10100910000,116011303,Blacktown (East) - Kings Park,2148,2148
10100920000,116011560,Blacktown - South,2148,2148
10100930000,116011560,Blacktown - South,2148,2148
10100950000,116011560,Blacktown - South,2148,2148
10100960000,116011560,Blacktown - South,2148,2148
10100970000,116011560,Blacktown - South,2148,2148
10100980000,116011307,Lalor Park - Kings Langley,2147,2147
10100990000,116011307,Lalor Park - Kings Langley,2147,2147
10101000000,116011307,Lalor Park - Kings Langley,2147,2147
10101010000,116011307,Lalor Park - Kings Langley,2147,2147
10101020000,116011307,Lalor Park - Kings Langley,2147,2147
10101030000,116011307,Lalor Park - Kings Langley,2147,2147
10101040000,116011307,Lalor Park - Kings Langley,2147,2147
10101070000,116011307,Lalor Park - Kings Langley,2147,2147
10101080000,116011307,Lalor Park - Kings Langley,2147,2147
10101090000,116011307,Lalor Park - Kings Langley,2147,2147
10101101000,116011307,Lalor Park - Kings Langley,2147,2147
10101102000,116011307,Lalor Park - Kings Langley,2147,2147
10101110000,116011307,Lalor Park - Kings Langley,2147,2147
10101120000,116011307,Lalor Park - Kings Langley,2147,2147
10101130000,116011307,Lalor Park - Kings Langley,2147,2147
10101140000,116011307,Lalor Park - Kings Langley,2147,2147
10101150000,116011307,Lalor Park - Kings Langley,2147,2147
10101160000,116011307,Lalor Park - Kings Langley,2147,2147
10101170000,116011307,Lalor Park - Kings Langley,2147,2147
10101202000,116011307,Lalor Park - Kings Langley,2147,2147
10101210000,116011307,Lalor Park - Kings Langley,2147,2147
10101220000,116011303,Blacktown (East) - Kings Park,2148,2148
10101230000,116011303,Blacktown (East) - Kings Park,2148,2148
10101240000,116011303,Blacktown (East) - Kings Park,2148,2148
10101250000,116011303,Blacktown (East) - Kings Park,2148,2148
10101260000,116011303,Blacktown (East) - Kings Park,2148,2148
10101270000,116011626,Seven Hills - Prospect,2147,2147
10101280000,116011626,Seven Hills - Prospect,2147,2147
10101290000,116011626,Seven Hills - Prospect,2147,2147
10101300000,116011626,Seven Hills - Prospect,2147,2147
10101310000,116011626,Seven Hills - Prospect,2147,2147
10101320000,116011626,Seven Hills - Prospect,2147,2147
10101330000,116011626,Seven Hills - Prospect,2147,2147
10101340000,116011626,Seven Hills - Prospect,2147,2147
10101350000,116011626,Seven Hills - Prospect,2147,2147
10101360000,116011626,Seven Hills - Prospect,2147,2147
10101370000,116011626,Seven Hills - Prospect,2147,2147
10101380000,116011306,Doonside - Woodcroft,2767,2767
10101390000,116011306,Doonside - Woodcroft,2767,2767
10101400000,116011306,Doonside - Woodcroft,2767,2767
10101410000,116011306,Doonside - Woodcroft,2767,2767
10101420000,116011306,Doonside - Woodcroft,2767,2767
10101430000,116011306,Doonside - Woodcroft,2767,2767
10101440000,116011306,Doonside - Woodcroft,2767,2767
10101450000,116011306,Doonside - Woodcroft,2767,2767
10101460000,116011306,Doonside - Woodcroft,2767,2767
10101470000,116011306,Doonside - Woodcroft,2767,2767
10101480000,116011306,Doonside - Woodcroft,2767,2767
10101490000,116011306,Doonside - Woodcroft,2767,2767
10101500000,116011306,Doonside - Woodcroft,2767,2767
10101510000,116011306,Doonside - Woodcroft,2767,2767
10101520000,116011306,Doonside - Woodcroft,2767,2767
10101530000,116011306,Doonside - Woodcroft,2767,2767
10101540000,116011306,Doonside - Woodcroft,2767,2767
10101550000,116011306,Doonside - Woodcroft,2767,2767
10101560000,116011561,Blacktown - West,2148,2148
10101570000,116011561,Blacktown - West,2148,2148
10101580000,116011561,Blacktown - West,2148,2148
10101590000,116011561,Blacktown - West,2148,2148
10101600000,116011561,Blacktown - West,2148,2148
10101610000,116011561,Blacktown - West,2148,2148
10101620000,116011561,Blacktown - West,2148,2148
10101630000,116011561,Blacktown - West,2148,2148
10101640000,116011561,Blacktown - West,2148,2148
10101650000,116011561,Blacktown - West,2148,2148
10101660000,116011561,Blacktown - West,2148,2148
10101680000,116011561,Blacktown - West,2148,2148
10101700000,116011561,Blacktown - West,2148,2148
10101710000,116011561,Blacktown - West,2148,2148
10101720000,116011561,Blacktown - West,2148,2148
10101730000,116011561,Blacktown - West,2148,2148
10101740000,116011561,Blacktown - West,2148,2148
10101750000,116011561,Blacktown - West,2148,2148
10101760000,116011561,Blacktown - West,2148,2148
10101770000,116011561,Blacktown - West,2148,2148
10101781000,116011561,Blacktown - West,2148,2148
10101782000,116011561,Blacktown - West,2148,2148
10101790000,116011561,Blacktown - West,2148,2148
10101800000,116011561,Blacktown - West,2148,2148
10101810000,116011561,Blacktown - West,2148,2148
10101822000,116011561,Blacktown - West,2148,2148
10101830000,116011560,Blacktown - South,2148,2148
10101840000,116011560,Blacktown - South,2148,2148
10101850000,116011560,Blacktown - South,2148,2148
10101860000,116011560,Blacktown - South,2148,2148
10101870000,116011560,Blacktown - South,2148,2148
10101880000,116011560,Blacktown - South,2148,2148
10101890000,116011560,Blacktown - South,2148,2148
10101900000,116011560,Blacktown - South,2148,2148
10101910000,116011560,Blacktown - South,2148,2148
10101920000,116011560,Blacktown - South,2148,2148
10101931000,116011560,Blacktown - South,2148,2148
10101940000,116011560,Blacktown - South,2148,2148
10101950000,116011561,Blacktown - West,2148,2148
10101962000,116011560,Blacktown - South,2148,2148
10101970000,116011560,Blacktown - South,2148,2148
10101980000,116011560,Blacktown - South,2148,2148
10101990000,116011560,Blacktown - South,2148,2148
10102000000,116011560,Blacktown - South,2148,2148
10102010000,116011560,Blacktown - South,2148,2148
10102020000,116011560,Blacktown - South,2148,2148
10102030000,116011560,Blacktown - South,2148,2148
10102040000,116011560,Blacktown - South,2148,2148
10102050000,116011560,Blacktown - South,2148,2148
10102060000,116011560,Blacktown - South,2148,2148
10102070000,116011560,Blacktown - South,2148,2148
10102080000,116011560,Blacktown - South,2148,2148
10102091000,116011560,Blacktown - South,2148,2148
10102092000,116011560,Blacktown - South,2148,2148
10102110000,116011560,Blacktown - South,2148,2148
10102120000,116011560,Blacktown - South,2148,2148
10102130000,116011560,Blacktown - South,2148,2148
10102141000,116011560,Blacktown - South,2148,2148
10102142000,116011560,Blacktown - South,2148,2148
10102161000,116011560,Blacktown - South,2148,2148
10102162000,116011560,Blacktown - South,2148,2148
10102170000,116011560,Blacktown - South,2148,2148
10102180000,116011560,Blacktown - South,2148,2148
10102190000,116011560,Blacktown - South,2148,2148
10102210000,116011560,Blacktown - South,2148,2148
10102220000,116011560,Blacktown - South,2148,2148
10102230000,116011560,Blacktown - South,2148,2148
10102241000,116011560,Blacktown - South,2148,2148
10102250000,116011626,Seven Hills - Prospect,2148,2148
10102260000,116011626,Seven Hills - Prospect,2148,2148
10102270000,116011626,Seven Hills - Prospect,2148,2148
10102280000,116011626,Seven Hills - Prospect,2148,2148
10102290000,116011626,Seven Hills - Prospect,2148,2148
10102310000,116011626,Seven Hills - Prospect,2148,2148
10102320000,116011626,Seven Hills - Prospect,2148,2148
10102330000,116011626,Seven Hills - Prospect,2148,2148
10102340000,116011626,Seven Hills - Prospect,2148,2148
10102350000,116011626,Seven Hills - Prospect,2148,2148
10102360000,116011626,Seven Hills - Prospect,2148,2148
10102370000,116011626,Seven Hills - Prospect,2148,2148
10102380000,116011626,Seven Hills - Prospect,2148,2148
10102390000,116011626,Seven Hills - Prospect,2148,2148
10102400000,116011626,Seven Hills - Prospect,2148,2148
10102410000,116011560,Blacktown - South,2148,2148
10102430000,116011560,Blacktown - South,2148,2148
10102440000,116011560,Blacktown - South,2148,2148
10102450000,116011560,Blacktown - South,2148,2148
10102460000,116011560,Blacktown - South,2148,2148
10102470000,116011560,Blacktown - South,2148,2148
10102480000,116011560,Blacktown - South,2148,2148
10102490000,116011560,Blacktown - South,2148,2148
10102500000,116011560,Blacktown - South,2148,2148
10102510000,116011560,Blacktown - South,2148,2148
10102521000,116011560,Blacktown - South,2148,2148
10102522000,116011560,Blacktown - South,2148,2148
10102530000,116011560,Blacktown - South,2148,2148
10102540000,116011560,Blacktown - South,2148,2148
10102550000,116011560,Blacktown - South,2148,2148
10102560000,116011626,Seven Hills - Prospect,2147,2147
10102570000,116011626,Seven Hills - Prospect,2147,2147
10102580000,116011626,Seven Hills - Prospect,2147,2147
10102590000,116011626,Seven Hills - Prospect,2147,2147
10102600000,116011626,Seven Hills - Prospect,2147,2147
10102610000,116011626,Seven Hills - Prospect,2147,2147
10102621000,116011626,Seven Hills - Prospect,2147,2147
10102622000,116011626,Seven Hills - Prospect,2147,2147
10102630000,116011626,Seven Hills - Prospect,2147,2147
10102640000,116011626,Seven Hills - Prospect,2147,2147
10102650000,116011626,Seven Hills - Prospect,2147,2147
10102660000,116011626,Seven Hills - Prospect,2147,2147
10102670000,116011626,Seven Hills - Prospect,2147,2147
10102680000,116011626,Seven Hills - Prospect,2147,2147
10102690000,116011626,Seven Hills - Prospect,2147,2147
10102700000,116011626,Seven Hills - Prospect,2147,2147
10102710000,116011626,Seven Hills - Prospect,2147,2147
10102720000,116011626,Seven Hills - Prospect,2147,2147
10102730000,116011626,Seven Hills - Prospect,2147,2147
10102740000,116011626,Seven Hills - Prospect,2147,2147
10102750000,116011626,Seven Hills - Prospect,2147,2147
10102760000,116011627,Toongabbie - West,2147,2147
10102770000,116011627,Toongabbie - West,2147,2147
10102780000,116011627,Toongabbie - West,2147,2147
10102790000,116011627,Toongabbie - West,2147,2147
10102800000,116011627,Toongabbie - West,2147,2147
10102810000,116011627,Toongabbie - West,2147,2147
10102820000,116011627,Toongabbie - West,2147,2147
10102830000,116011627,Toongabbie - West,2146,2146
10102840000,116011627,Toongabbie - West,2146,2146
10102850000,116011627,Toongabbie - West,2146,2146
10102860000,116011627,Toongabbie - West,2146,2146
10102870000,116011627,Toongabbie - West,2146,2146
10102880000,116011627,Toongabbie - West,2146,2146
10102890000,116011627,Toongabbie - West,2146,2146
10102910000,116011627,Toongabbie - West,2146,2146
10102920000,116011627,Toongabbie - West,2146,2146
10102930000,116011627,Toongabbie - West,2146,2146
10102940000,116011627,Toongabbie - West,2146,2146
10102950000,116011627,Toongabbie - West,2146,2146
10102960000,116011627,Toongabbie - West,2146,2146
10102970000,116011627,Toongabbie - West,2146,2146
10102980000,116011627,Toongabbie - West,2146,2146
10102990000,116011627,Toongabbie - West,2146,2146
10103000000,116011626,Seven Hills - Prospect,2147,2147
10103010000,116011626,Seven Hills - Prospect,2147,2147
10103020000,116011626,Seven Hills - Prospect,2147,2147
10103030000,116011307,Lalor Park - Kings Langley,2147,2147
10103040000,116011307,Lalor Park - Kings Langley,2147,2147
10103050000,116011307,Lalor Park - Kings Langley,2147,2147
10103060000,116011307,Lalor Park - Kings Langley,2147,2147
10103080000,116011626,Seven Hills - Prospect,2147,2147
10103090000,116011626,Seven Hills - Prospect,2147,2147
10103100000,116011626,Seven Hills - Prospect,2147,2147
10103110000,116011626,Seven Hills - Prospect,2147,2147
10103120000,116011626,Seven Hills - Prospect,2147,2147
10103130000,116011626,Seven Hills - Prospect,2147,2147
10103140000,116011626,Seven Hills - Prospect,2147,2147
10103150000,116011626,Seven Hills - Prospect,2147,2147
10103160000,116011626,Seven Hills - Prospect,2147,2147
10103170000,116011626,Seven Hills - Prospect,2147,2147
10103200000,116011303,Blacktown (East) - Kings Park,2148,2148
10103211000,116011303,Blacktown (East) - Kings Park,2148,2148
10103212000,116011303,Blacktown (East) - Kings Park,2148,2148
10103220000,116011303,Blacktown (East) - Kings Park,2148,2148
10103230000,116011303,Blacktown (East) - Kings Park,2148,2148
10103241000,116011303,Blacktown (East) - Kings Park,2148,2148
10103242000,116011303,Blacktown (East) - Kings Park,2148,2148
10103250000,116011307,Lalor Park - Kings Langley,2147,2147
10103260000,116011307,Lalor Park - Kings Langley,2147,2147
10103270000,116011307,Lalor Park - Kings Langley,2147,2147
10103280000,116011307,Lalor Park - Kings Langley,2147,2147
10103290000,116011307,Lalor Park - Kings Langley,2147,2147
10103301000,116011307,Lalor Park - Kings Langley,2147,2147
10103302000,116011307,Lalor Park - Kings Langley,2147,2147
10103310000,116011307,Lalor Park - Kings Langley,2147,2147
10103320000,116011307,Lalor Park - Kings Langley,2147,2147
10103330000,116011307,Lalor Park - Kings Langley,2147,2147
10103340000,116011307,Lalor Park - Kings Langley,2147,2147
10103350000,116011307,Lalor Park - Kings Langley,2147,2147
10103380000,116011307,Lalor Park - Kings Langley,2147,2147
10103420000,116011307,Lalor Park - Kings Langley,2147,2147
10103430000,116011307,Lalor Park - Kings Langley,2147,2147
10103440000,116011307,Lalor Park - Kings Langley,2147,2147
10103450000,116011307,Lalor Park - Kings Langley,2147,2147
10103460000,116011307,Lalor Park - Kings Langley,2147,2147
10103470000,116011307,Lalor Park - Kings Langley,2147,2147
10103480000,116011307,Lalor Park - Kings Langley,2147,2147
10103491000,116011307,Lalor Park - Kings Langley,2147,2147
10103492000,116011307,Lalor Park - Kings Langley,2147,2147
10103501000,116011307,Lalor Park - Kings Langley,2147,2147
10103502000,116011307,Lalor Park - Kings Langley,2147,2147
10103510000,116011307,Lalor Park - Kings Langley,2147,2147
